drugbank_id,interactant_id,name,organism,known_action
DB00783,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB00783,BE0003660,Solute carrier organic anion transporter family member 1C1,Humans,unknown
DB00787,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00787,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00787,BE0003645,Organic anion transporter 3,Humans,unknown
DB00787,BE0003643,Ileal sodium/bile acid cotransporter,Humans,unknown
DB00787,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB00787,BE0004752,Multidrug and toxin extrusion protein 2,Humans,unknown
DB00788,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00788,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00788,BE0000703,Bile salt export pump,Humans,no
DB00788,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB00788,BE0003645,Organic anion transporter 3,Humans,unknown
DB00790,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00790,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00794,BE0009808,Transient receptor potential cation channel subfamily M member 3,Humans,unknown
DB00795,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB00795,BE0001069,ATP-binding cassette sub-family C member 2,Humans,no
DB00795,BE0001048,Proton-coupled folate transporter,Humans,no
DB00795,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB00795,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no
DB00795,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,no
DB00795,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB00796,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00798,BE0003647,Solute carrier family 22 member 2,Humans,no
DB00798,BE0000942,Low-density lipoprotein receptor-related protein 2,Humans,no
DB00798,BE0001069,ATP-binding cassette sub-family C member 2,Humans,no
DB00802,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00811,BE0003672,Solute carrier family 28 member 3,Humans,unknown
DB00811,BE0001204,Equilibrative nucleoside transporter 1,Humans,unknown
DB00812,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00812,BE0003645,Organic anion transporter 3,Humans,unknown
DB00812,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB00813,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00814,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB00814,BE0009848,Human vesicular glutamate transporters,Humans,unknown
DB00818,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00819,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00821,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00822,BE0000703,Bile salt export pump,Humans,no
DB00827,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00829,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00831,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00833,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00833,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00833,BE0003645,Organic anion transporter 3,Humans,unknown
DB00833,BE0000703,Bile salt export pump,Humans,no
DB00834,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00834,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00834,BE0000703,Bile salt export pump,Humans,no
DB00834,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB00834,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,no
DB00836,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00843,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00845,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00845,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00845,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00852,BE0000486,Sodium-dependent noradrenaline transporter,Humans,unknown
DB00852,BE0000647,Sodium-dependent dopamine transporter,Humans,unknown
DB00852,BE0000749,Sodium-dependent serotonin transporter,Humans,unknown
DB00853,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB00853,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,no
DB00855,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00855,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00857,BE0009791,ABC multidrug transporter MDR2,Trichophyton interdigitale (strain MR816),unknown
DB00859,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00860,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00860,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00861,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00862,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00863,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00863,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00863,BE0003645,Organic anion transporter 3,Humans,unknown
DB00863,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00864,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00864,BE0003670,Cholesterol transporter ABCA5,Humans,unknown
DB00864,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00870,BE0004782,Solute carrier family 22 member 12,Humans,unknown
DB00871,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB00871,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00872,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00875,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00876,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00877,BE0001032,ATP-dependent translocase ABCB1,Humans,no
DB00877,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,no
DB00877,BE0003657,Multidrug and toxin extrusion protein 1,Humans,no
DB00879,BE0003657,Multidrug and toxin extrusion protein 1,Humans,unknown
DB00880,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00881,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00881,BE0001134,Solute carrier family 15 member 2,Humans,unknown
DB00881,BE0003645,Organic anion transporter 3,Humans,unknown
DB00882,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00887,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB00887,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00887,BE0003645,Organic anion transporter 3,Humans,unknown
DB00887,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB00887,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB00887,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00900,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00900,BE0001204,Equilibrative nucleoside transporter 1,Humans,unknown
DB00900,BE0004706,Equilibrative nucleoside transporter 2,Humans,unknown
DB00903,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00907,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00907,BE0000647,Sodium-dependent dopamine transporter,Humans,no
DB00908,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00908,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00908,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB00908,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00908,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00908,BE0003645,Organic anion transporter 3,Humans,unknown
DB00908,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00908,BE0000757,Solute carrier family 22 member 4,Humans,unknown
DB00908,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00908,BE0000703,Bile salt export pump,Humans,no
DB00909,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00911,BE0000703,Bile salt export pump,Humans,no
DB00912,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00912,BE0000703,Bile salt export pump,Humans,no
DB00914,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00914,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00915,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00915,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00916,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00917,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00917,BE0003639,ATP-binding cassette sub-family C member 5,Humans,unknown
DB00917,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00917,BE0003645,Organic anion transporter 3,Humans,unknown
DB00917,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB00917,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB00917,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB00917,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB00917,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00917,BE0003667,Organic solute transporter subunit alpha,Humans,unknown
DB00917,BE0003668,Organic solute transporter subunit beta,Humans,unknown
DB00917,BE0003655,Solute carrier organic anion transporter family member 2A1,Humans,unknown
DB00917,BE0003656,Solute carrier organic anion transporter family member 4A1,Humans,unknown
DB00917,BE0003660,Solute carrier organic anion transporter family member 1C1,Humans,unknown
DB00917,BE0003661,Solute carrier organic anion transporter family member 3A1,Humans,unknown
DB00917,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00921,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00921,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00925,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00925,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00925,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB00927,BE0001066,Solute carrier family 22 member 6,Humans,no
DB00927,BE0003645,Organic anion transporter 3,Humans,no
DB00927,BE0003647,Solute carrier family 22 member 2,Humans,no
DB00927,BE0003657,Multidrug and toxin extrusion protein 1,Humans,no
DB00932,BE0000703,Bile salt export pump,Humans,unknown
DB00932,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB00932,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00932,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB00932,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00936,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00936,BE0003652,Solute carrier family 22 member 10,Humans,unknown
DB00936,BE0003645,Organic anion transporter 3,Humans,unknown
DB00936,BE0000879,Solute carrier family 22 member 11,Humans,unknown
DB00936,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB00936,BE0000669,Monocarboxylate transporter 1,Humans,unknown
DB00936,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB00938,BE0003648,Solute carrier family 22 member 1,Humans,unknown
DB00938,BE0003650,Solute carrier family 22 member 3,Humans,unknown
DB00938,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00939,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00939,BE0003660,Solute carrier organic anion transporter family member 1C1,Humans,unknown
DB00943,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00943,BE0003646,Solute carrier family 22 member 7,Humans,unknown
DB00943,BE0001204,Equilibrative nucleoside transporter 1,Humans,unknown
DB00943,BE0004706,Equilibrative nucleoside transporter 2,Humans,unknown
DB00945,BE0001066,Solute carrier family 22 member 6,Humans,unknown
DB00945,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00945,BE0003645,Organic anion transporter 3,Humans,unknown
DB00950,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00950,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00950,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB00950,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB00950,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00950,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00950,BE0001061,ATP-binding cassette sub-family C member 3,Humans,unknown
DB00950,BE0003645,Organic anion transporter 3,Humans,unknown
DB00957,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00957,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00958,BE0003649,High affinity copper uptake protein 1,Humans,unknown
DB00958,BE0003662,Protein SLC31A2,Humans,unknown
DB00958,BE0003666,Copper-transporting ATPase 1,Humans,unknown
DB00958,BE0003664,Copper-transporting ATPase 2,Humans,unknown
DB00958,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00958,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00959,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00960,BE0003647,Solute carrier family 22 member 2,Humans,unknown
DB00966,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00966,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00966,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00966,BE0000703,Bile salt export pump,Humans,no
DB00967,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00968,BE0001018,Solute carrier family 15 member 1,Humans,unknown
DB00970,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB00970,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00970,BE0003640,ATP-binding cassette sub-family C member 6,Humans,unknown
DB00970,BE0000785,Multidrug resistance-associated protein 1,Humans,unknown
DB00970,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00972,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00973,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00973,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00973,BE0001061,ATP-binding cassette sub-family C member 3,Humans,unknown
DB00973,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00973,BE0001067,Broad substrate specificity ATP-binding cassette transporter ABCG2,Humans,unknown
DB00973,BE0000703,Bile salt export pump,Humans,no
DB00975,BE0001188,ATP-binding cassette sub-family C member 4,Humans,unknown
DB00975,BE0003639,ATP-binding cassette sub-family C member 5,Humans,unknown
DB00975,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00975,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00975,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB00975,BE0001042,Solute carrier organic anion transporter family member 2B1,Humans,unknown
DB00975,BE0000703,Bile salt export pump,Humans,no
DB00976,BE0001004,Solute carrier organic anion transporter family member 1B1,Humans,unknown
DB00976,BE0003659,Solute carrier organic anion transporter family member 1B3,Humans,unknown
DB00977,BE0000703,Bile salt export pump,Humans,unknown
DB00977,BE0003644,Hepatic sodium/bile acid cotransporter,Humans,unknown
DB00977,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00977,BE0001032,ATP-dependent translocase ABCB1,Humans,unknown
DB00977,BE0003642,Solute carrier organic anion transporter family member 1A2,Humans,unknown
DB00978,BE0000106,Organic cation/carnitine transporter 2,Humans,unknown
DB00978,BE0001069,ATP-binding cassette sub-family C member 2,Humans,unknown
DB00983,BE0003648,Solute carrier family 22 member 1,Humans,unknown
