drugbank_id,reaction_id,enzyme_drugbank_id,uniprot_id
DB00661,DB00661_rxn_7,BE0002887,P10632
DB00661,DB00661_rxn_8,BE0002887,P10632
DB00668,DB00668_rxn_1,BE0002089,P21964
DB00668,DB00668_rxn_2,BE0004909,P21397
DB00668,DB00668_rxn_3,BE0003677,P35503
DB00672,DB00672_rxn_0,BE0002793,P11712
DB00672,DB00672_rxn_0,BE0003536,P33261
DB00672,DB00672_rxn_0,BE0002887,P10632
DB00672,DB00672_rxn_0,BE0002433,P05177
DB00672,DB00672_rxn_0,BE0002638,P08684
DB00672,DB00672_rxn_1,BE0002363,P10635
DB00672,DB00672_rxn_2,BE0002793,P11712
DB00672,DB00672_rxn_2,BE0003536,P33261
DB00673,DB00673_rxn_0,BE0002638,P08684
DB00673,DB00673_rxn_0,BE0002362,P20815
DB00673,DB00673_rxn_0,BE0002433,P05177
DB00673,DB00673_rxn_0,BE0003536,P33261
DB00673,DB00673_rxn_1,BE0002638,P08684
DB00673,DB00673_rxn_1,BE0002362,P20815
DB00673,DB00673_rxn_1,BE0002433,P05177
DB00673,DB00673_rxn_1,BE0003536,P33261
DB00673,DB00673_rxn_2,BE0002638,P08684
DB00673,DB00673_rxn_2,BE0002362,P20815
DB00673,DB00673_rxn_2,BE0002433,P05177
DB00673,DB00673_rxn_2,BE0003536,P33261
DB00673,DB00673_rxn_3,BE0002638,P08684
DB00673,DB00673_rxn_3,BE0002362,P20815
DB00673,DB00673_rxn_3,BE0002433,P05177
DB00673,DB00673_rxn_3,BE0003536,P33261
DB00673,DB00673_rxn_4,BE0002638,P08684
DB00673,DB00673_rxn_5,BE0002638,P08684
DB00673,DB00673_rxn_5,BE0002433,P05177
DB00673,DB00673_rxn_5,BE0003536,P33261
DB00673,DB00673_rxn_6,BE0002638,P08684
DB00673,DB00673_rxn_6,BE0002433,P05177
DB00673,DB00673_rxn_6,BE0003536,P33261
DB00674,DB00674_rxn_0,BE0002363,P10635
DB00674,DB00674_rxn_1,BE0002638,P08684
DB00675,DB00675_rxn_0,BE0002363,P10635
DB00675,DB00675_rxn_0,BE0003543,P04798
DB00675,DB00675_rxn_0,BE0002433,P05177
DB00675,DB00675_rxn_0,BE0002638,P08684
DB00675,DB00675_rxn_0,BE0001111,Q16678
DB00675,DB00675_rxn_0,BE0002793,P11712
DB00675,DB00675_rxn_0,BE0003536,P33261
DB00675,DB00675_rxn_0,BE0002362,P20815
DB00675,DB00675_rxn_2,BE0003609,Q01740
DB00675,DB00675_rxn_2,BE0003606,P31513
DB00675,DB00675_rxn_3,BE0002363,P10635
DB00675,DB00675_rxn_3,BE0003549,P20813
DB00675,DB00675_rxn_3,BE0002638,P08684
DB00675,DB00675_rxn_3,BE0002793,P11712
DB00675,DB00675_rxn_3,BE0003536,P33261
DB00675,DB00675_rxn_5,BE0002363,P10635
DB00675,DB00675_rxn_7,BE0009673,P50226
DB00675,DB00675_rxn_8,BE0002638,P08684
DB00675,DB00675_rxn_8,BE0002362,P20815
DB00675,DB00675_rxn_9,BE0000927,P50225
DB00675,DB00675_rxn_9,BE0000951,P49888
DB00675,DB00675_rxn_10,BE0003682,Q9HAW9
DB00675,DB00675_rxn_10,BE0003678,Q9HAW8
DB00675,DB00675_rxn_10,BE0003679,P16662
DB00675,DB00675_rxn_10,BE0004696,P54855
DB00675,DB00675_rxn_11,BE0002638,P08684
DB00675,DB00675_rxn_11,BE0002362,P20815
DB00675,DB00675_rxn_12,BE0000927,P50225
DB00675,DB00675_rxn_12,BE0000951,P49888
DB00675,DB00675_rxn_13,BE0003682,Q9HAW9
DB00675,DB00675_rxn_13,BE0003678,Q9HAW8
DB00675,DB00675_rxn_13,BE0003679,P16662
DB00675,DB00675_rxn_13,BE0004696,P54855
DB00675,DB00675_rxn_14,BE0000886,Q06520
DB00675,DB00675_rxn_15,BE0000927,P50225
DB00675,DB00675_rxn_15,BE0000951,P49888
DB00675,DB00675_rxn_16,BE0003682,Q9HAW9
DB00675,DB00675_rxn_16,BE0003678,Q9HAW8
DB00675,DB00675_rxn_16,BE0003679,P16662
DB00675,DB00675_rxn_16,BE0004696,P54855
DB00675,DB00675_rxn_17,BE0000886,Q06520
DB00675,DB00675_rxn_18,BE0000927,P50225
DB00675,DB00675_rxn_18,BE0000951,P49888
DB00675,DB00675_rxn_22,BE0003682,Q9HAW9
DB00675,DB00675_rxn_22,BE0003678,Q9HAW8
DB00675,DB00675_rxn_22,BE0003679,P16662
DB00675,DB00675_rxn_22,BE0004696,P54855
DB00675,DB00675_rxn_23,BE0000886,Q06520
DB00675,DB00675_rxn_27,BE0000927,P50225
DB00675,DB00675_rxn_27,BE0000951,P49888
DB00678,DB00678_rxn_0,BE0002793,P11712
DB00678,DB00678_rxn_0,BE0002638,P08684
DB00678,DB00678_rxn_1,BE0003541,P22309
DB00678,DB00678_rxn_1,BE0003677,P35503
DB00678,DB00678_rxn_1,BE0003678,Q9HAW8
DB00678,DB00678_rxn_1,BE0003679,P16662
DB00678,DB00678_rxn_1,BE0003680,O75795
DB00678,DB00678_rxn_2,BE0002793,P11712
DB00678,DB00678_rxn_2,BE0002638,P08684
DB00678,DB00678_rxn_2,BE0002362,P20815
DB00678,DB00678_rxn_3,BE0002793,P11712
DB00678,DB00678_rxn_3,BE0002638,P08684
DB00679,DB00679_rxn_0,BE0002363,P10635
DB00679,DB00679_rxn_0,BE0002638,P08684
DB00679,DB00679_rxn_1,BE0002433,P05177
DB00679,DB00679_rxn_1,BE0002638,P08684
DB00679,DB00679_rxn_2,BE0002433,P05177
DB00679,DB00679_rxn_2,BE0002638,P08684
DB00682,DB00682_rxn_0,BE0002793,P11712
DB00682,DB00682_rxn_1,BE0002793,P11712
DB00682,DB00682_rxn_2,BE0003611,P33260
DB00682,DB00682_rxn_2,BE0003536,P33261
DB00682,DB00682_rxn_3,BE0003611,P33260
DB00682,DB00682_rxn_3,BE0002887,P10632
DB00682,DB00682_rxn_3,BE0003536,P33261
DB00682,DB00682_rxn_4,BE0003536,P33261
DB00682,DB00682_rxn_4,BE0002433,P05177
DB00682,DB00682_rxn_5,BE0002638,P08684
DB00682,DB00682_rxn_6,BE0002638,P08684
DB00682,DB00682_rxn_7,BE0002433,P05177
DB00682,DB00682_rxn_7,BE0003536,P33261
DB00682,DB00682_rxn_8,BE0002433,P05177
DB00682,DB00682_rxn_8,BE0002887,P10632
DB00683,DB00683_rxn_0,BE0003679,P16662
DB00683,DB00683_rxn_1,BE0002638,P08684
DB00683,DB00683_rxn_2,BE0002638,P08684
DB00683,DB00683_rxn_2,BE0002362,P20815
DB00683,DB00683_rxn_3,BE0002638,P08684
DB00683,DB00683_rxn_3,BE0002362,P20815
DB00683,DB00683_rxn_4,BE0002638,P08684
DB00683,DB00683_rxn_4,BE0002362,P20815
DB00683,DB00683_rxn_5,BE0003681,P06133
DB00683,DB00683_rxn_5,BE0003679,P16662
DB00683,DB00683_rxn_6,BE0003544,P22310
DB00683,DB00683_rxn_7,BE0003681,P06133
DB00683,DB00683_rxn_7,BE0003679,P16662
DB00683,DB00683_rxn_8,BE0003544,P22310
DB00688,DB00688_rxn_0,BE0002705,P23141
DB00688,DB00688_rxn_0,BE0009693,Q6IPK9
DB00688,DB00688_rxn_1,BE0003538,O60656
DB00688,DB00688_rxn_1,BE0003541,P22309
DB00688,DB00688_rxn_1,BE0003682,Q9HAW9
DB00688,DB00688_rxn_1,BE0004695,Q9HAW7
DB00688,DB00688_rxn_1,BE0003678,Q9HAW8
DB00688,DB00688_rxn_2,BE0003538,O60656
DB00688,DB00688_rxn_2,BE0003541,P22309
DB00688,DB00688_rxn_2,BE0003682,Q9HAW9
DB00688,DB00688_rxn_2,BE0004695,Q9HAW7
DB00688,DB00688_rxn_2,BE0003678,Q9HAW8
DB00688,DB00688_rxn_3,BE0009693,Q6IPK9
DB00688,DB00688_rxn_4,BE0009693,Q6IPK9
DB00688,DB00688_rxn_5,BE0009693,Q6IPK9
DB00688,DB00688_rxn_6,BE0002638,P08684
DB00688,DB00688_rxn_6,BE0002362,P20815
DB00688,DB00688_rxn_6,BE0002887,P10632
DB00688,DB00688_rxn_7,BE0003538,O60656
DB00694,DB00694_rxn_1,BE0009802,Q96JD6
DB00694,DB00694_rxn_1,BE0003074,P16152
DB00694,DB00694_rxn_1,BE0004771,O75828
DB00695,DB00695_rxn_0,BE0009758,P19224
DB00695,DB00695_rxn_0,BE0003541,P22309
DB00697,DB00697_rxn_0,BE0002433,P05177
DB00697,DB00697_rxn_1,BE0002433,P05177
DB00699,DB00699_rxn_0,BE0002363,P10635
DB00700,DB00700_rxn_0,BE0002638,P08684
DB00700,DB00700_rxn_1,BE0002638,P08684
DB00705,DB00705_rxn_0,BE0002638,P08684
DB00706,DB00706_rxn_0,BE0002638,P08684
DB00706,DB00706_rxn_1,BE0002638,P08684
DB00706,DB00706_rxn_2,BE0002363,P10635
DB00706,DB00706_rxn_3,BE0002363,P10635
DB00709,DB00709_rxn_0,BE0000927,P50225
DB00709,DB00709_rxn_1,BE0000615,P49585
DB00712,DB00712_rxn_0,BE0002793,P11712
DB00712,DB00712_rxn_1,BE0003679,P16662
DB00712,DB00712_rxn_1,BE0003541,P22309
DB00712,DB00712_rxn_1,BE0003677,P35503
DB00712,DB00712_rxn_1,BE0003538,O60656
DB00712,DB00712_rxn_1,BE0003681,P06133
DB00714,DB00714_rxn_0,BE0002089,P21964
DB00714,DB00714_rxn_1,BE0002089,P21964
DB00714,DB00714_rxn_5,BE0003549,P20813
DB00714,DB00714_rxn_5,BE0002887,P10632
DB00714,DB00714_rxn_5,BE0002638,P08684
DB00714,DB00714_rxn_5,BE0002362,P20815
DB00715,DB00715_rxn_0,BE0002638,P08684
DB00715,DB00715_rxn_0,BE0002363,P10635
DB00715,DB00715_rxn_0,BE0002433,P05177
DB00715,DB00715_rxn_0,BE0003536,P33261
DB00715,DB00715_rxn_0,BE0002362,P20815
DB00717,DB00717_rxn_0,BE0004887,P18405
DB00717,DB00717_rxn_1,BE0003610,P51857
DB00717,DB00717_rxn_2,BE0002638,P08684
DB00717,DB00717_rxn_2,BE0003536,P33261
DB00717,DB00717_rxn_3,BE0002638,P08684
DB00717,DB00717_rxn_4,BE0000438,P17516
DB00717,DB00717_rxn_5,BE0000059,P26439
DB00717,DB00717_rxn_6,BE0000438,P17516
DB00717,DB00717_rxn_7,BE0000059,P26439
DB00717,DB00717_rxn_8,BE0002638,P08684
DB00718,DB00718_rxn_1,BE0001262,P00568
DB00718,DB00718_rxn_1,BE0004477,P54819
DB00718,DB00718_rxn_2,BE0003106,P15531
DB00718,DB00718_rxn_2,BE0003281,P22392
DB00721,DB00721_rxn_0,BE0002180,P06276
DB00721,DB00721_rxn_1,BE0002180,P06276
DB00727,DB00727_rxn_0,BE0000133,P05091
DB00727,DB00727_rxn_1,BE0000133,P05091
DB00727,DB00727_rxn_2,BE0000133,P05091
DB00730,DB00730_rxn_0,BE0002433,P05177
DB00731,DB00731_rxn_0,BE0002793,P11712
DB00731,DB00731_rxn_0,BE0002638,P08684
DB00731,DB00731_rxn_1,BE0002793,P11712
DB00731,DB00731_rxn_1,BE0002638,P08684
DB00731,DB00731_rxn_2,BE0002793,P11712
DB00731,DB00731_rxn_2,BE0002638,P08684
DB00731,DB00731_rxn_3,BE0002793,P11712
DB00731,DB00731_rxn_3,BE0002638,P08684
DB00731,DB00731_rxn_5,BE0009758,P19224
DB00734,DB00734_rxn_0,BE0002363,P10635
DB00736,DB00736_rxn_1,BE0002638,P08684
DB00736,DB00736_rxn_2,BE0003536,P33261
DB00736,DB00736_rxn_3,BE0003536,P33261
DB00737,DB00737_rxn_0,BE0002363,P10635
DB00737,DB00737_rxn_1,BE0002363,P10635
DB00740,DB00740_rxn_0,BE0003543,P04798
DB00740,DB00740_rxn_1,BE0003543,P04798
DB00740,DB00740_rxn_2,BE0002433,P05177
DB00740,DB00740_rxn_2,BE0003543,P04798
DB00740,DB00740_rxn_3,BE0003543,P04798
DB00741,DB00741_rxn_0,BE0004866,P08684
DB00741,DB00741_rxn_1,BE0003610,P51857
DB00741,DB00741_rxn_2,BE0000585,P31213
DB00741,DB00741_rxn_3,BE0000329,P28845
DB00741,DB00741_rxn_3,BE0000131,P80365
DB00744,DB00744_rxn_0,BE0002793,P11712
DB00744,DB00744_rxn_0,BE0002433,P05177
DB00744,DB00744_rxn_1,BE0002638,P08684
DB00744,DB00744_rxn_2,BE0000017,P23219
DB00744,DB00744_rxn_3,BE0003538,O60656
DB00744,DB00744_rxn_4,BE0002638,P08684
DB00745,DB00745_rxn_0,BE0002638,P08684
DB00749,DB00749_rxn_0,BE0002793,P11712
DB00749,DB00749_rxn_1,BE0002793,P11712
DB00749,DB00749_rxn_2,BE0003677,P35503
DB00749,DB00749_rxn_2,BE0003538,O60656
DB00749,DB00749_rxn_2,BE0003678,Q9HAW8
DB00749,DB00749_rxn_2,BE0003679,P16662
DB00755,DB00755_rxn_0,BE0002887,P10632
DB00755,DB00755_rxn_0,BE0002638,P08684
DB00755,DB00755_rxn_0,BE0002362,P20815
DB00755,DB00755_rxn_0,BE0003612,P24462
DB00755,DB00755_rxn_0,BE0003611,P33260
DB00755,DB00755_rxn_0,BE0000421,Q02928
DB00755,DB00755_rxn_0,BE0003543,P04798
DB00755,DB00755_rxn_0,BE0003549,P20813
DB00755,DB00755_rxn_1,BE0003612,P24462
DB00755,DB00755_rxn_1,BE0002887,P10632
DB00755,DB00755_rxn_1,BE0002638,P08684
DB00755,DB00755_rxn_1,BE0003549,P20813
DB00755,DB00755_rxn_1,BE0003336,P11509
DB00755,DB00755_rxn_2,BE0002793,P11712
DB00755,DB00755_rxn_2,BE0002887,P10632
DB00755,DB00755_rxn_2,BE0002638,P08684
DB00755,DB00755_rxn_3,BE0002887,P10632
DB00755,DB00755_rxn_3,BE0003612,P24462
DB00755,DB00755_rxn_3,BE0000421,Q02928
DB00755,DB00755_rxn_3,BE0003549,P20813
DB00755,DB00755_rxn_3,BE0003336,P11509
DB00755,DB00755_rxn_3,BE0002793,P11712
DB00755,DB00755_rxn_3,BE0003611,P33260
DB00755,DB00755_rxn_3,BE0002638,P08684
DB00755,DB00755_rxn_3,BE0002362,P20815
DB00755,DB00755_rxn_4,BE0002887,P10632
DB00755,DB00755_rxn_4,BE0002793,P11712
DB00755,DB00755_rxn_4,BE0003543,P04798
DB00755,DB00755_rxn_4,BE0003336,P11509
DB00755,DB00755_rxn_4,BE0003549,P20813
DB00755,DB00755_rxn_4,BE0002638,P08684
DB00755,DB00755_rxn_4,BE0002362,P20815
DB00755,DB00755_rxn_7,BE0003679,P16662
DB00755,DB00755_rxn_8,BE0003612,P24462
DB00755,DB00755_rxn_8,BE0003611,P33260
DB00755,DB00755_rxn_8,BE0000421,Q02928
DB00755,DB00755_rxn_8,BE0003549,P20813
DB00755,DB00755_rxn_8,BE0002887,P10632
DB00755,DB00755_rxn_8,BE0003336,P11509
DB00755,DB00755_rxn_8,BE0003480,O43174
DB00755,DB00755_rxn_10,BE0003679,P16662
DB00755,DB00755_rxn_13,BE0003679,P16662
DB00758,DB00758_rxn_0,BE0002705,P23141
DB00758,DB00758_rxn_1,BE0002638,P08684
DB00758,DB00758_rxn_1,BE0002362,P20815
DB00758,DB00758_rxn_1,BE0002793,P11712
DB00758,DB00758_rxn_1,BE0003536,P33261
DB00758,DB00758_rxn_1,BE0002433,P05177
DB00758,DB00758_rxn_1,BE0003549,P20813
DB00758,DB00758_rxn_2,BE0002638,P08684
DB00758,DB00758_rxn_2,BE0003549,P20813
DB00758,DB00758_rxn_2,BE0002793,P11712
DB00758,DB00758_rxn_2,BE0003536,P33261
DB00762,DB00762_rxn_0,BE0002638,P08684
DB00762,DB00762_rxn_1,BE0002638,P08684
DB00762,DB00762_rxn_1,BE0002362,P20815
DB00762,DB00762_rxn_2,BE0010086,O00748
DB00762,DB00762_rxn_3,BE0003541,P22309
DB00762,DB00762_rxn_4,BE0010086,O00748
DB00763,DB00763_rxn_1,BE0003606,P31513
DB00763,DB00763_rxn_7,BE0003606,P31513
DB00768,DB00768_rxn_0,BE0002638,P08684
DB00768,DB00768_rxn_1,BE0003609,Q01740
DB00768,DB00768_rxn_1,BE0003606,P31513
DB00770,DB00770_rxn_0,BE0000552,P15428
DB00773,DB00773_rxn_0,BE0003541,P22309
DB00773,DB00773_rxn_1,BE0002638,P08684
DB00773,DB00773_rxn_2,BE0002638,P08684
DB00773,DB00773_rxn_2,BE0002362,P20815
DB00773,DB00773_rxn_3,BE0001075,P05164
DB00776,DB00776_rxn_0,BE0000126,Q04828
DB00776,DB00776_rxn_0,BE0000622,P52895
DB00776,DB00776_rxn_0,BE0000592,P42330
DB00776,DB00776_rxn_0,BE0000438,P17516
DB00776,DB00776_rxn_1,BE0000126,Q04828
DB00776,DB00776_rxn_1,BE0000622,P52895
DB00776,DB00776_rxn_1,BE0000592,P42330
DB00776,DB00776_rxn_1,BE0000438,P17516
DB00776,DB00776_rxn_1,BE0003074,P16152
DB00776,DB00776_rxn_1,BE0004771,O75828
DB00783,DB00783_rxn_0,BE0009758,P19224
DB00783,DB00783_rxn_1,BE0009758,P19224
DB00783,DB00783_rxn_2,BE0001111,Q16678
DB00783,DB00783_rxn_2,BE0002362,P20815
DB00783,DB00783_rxn_3,BE0009758,P19224
DB00783,DB00783_rxn_6,BE0009758,P19224
DB00783,DB00783_rxn_7,BE0009758,P19224
DB00783,DB00783_rxn_8,BE0009758,P19224
DB00783,DB00783_rxn_9,BE0002433,P05177
DB00783,DB00783_rxn_9,BE0002638,P08684
DB00783,DB00783_rxn_9,BE0003543,P04798
DB00783,DB00783_rxn_10,BE0001111,Q16678
DB00783,DB00783_rxn_12,BE0000194,P14061
DB00783,DB00783_rxn_13,BE0002638,P08684
DB00783,DB00783_rxn_13,BE0002433,P05177
DB00783,DB00783_rxn_13,BE0003543,P04798
DB00783,DB00783_rxn_14,BE0002433,P05177
DB00783,DB00783_rxn_16,BE0002089,P21964
DB00783,DB00783_rxn_18,BE0002089,P21964
DB00783,DB00783_rxn_19,BE0001197,P08842
DB00783,DB00783_rxn_19,BE0000951,P49888
DB00784,DB00784_rxn_0,BE0002793,P11712
DB00788,DB00788_rxn_0,BE0002793,P11712
DB00788,DB00788_rxn_0,BE0002887,P10632
DB00788,DB00788_rxn_0,BE0002433,P05177
DB00788,DB00788_rxn_2,BE0000927,P50225
DB00788,DB00788_rxn_2,BE0000951,P49888
DB00788,DB00788_rxn_2,BE0002561,O43704
DB00788,DB00788_rxn_3,BE0003541,P22309
DB00788,DB00788_rxn_3,BE0003677,P35503
DB00788,DB00788_rxn_3,BE0004694,P19224
DB00788,DB00788_rxn_3,BE0004695,Q9HAW7
DB00788,DB00788_rxn_3,BE0003538,O60656
DB00788,DB00788_rxn_3,BE0003678,Q9HAW8
DB00788,DB00788_rxn_3,BE0003679,P16662
DB00788,DB00788_rxn_4,BE0003541,P22309
DB00788,DB00788_rxn_4,BE0004695,Q9HAW7
DB00788,DB00788_rxn_4,BE0003538,O60656
DB00788,DB00788_rxn_4,BE0003678,Q9HAW8
DB00794,DB00794_rxn_0,BE0003536,P33261
DB00795,DB00795_rxn_2,BE0003608,P18440
DB00796,DB00796_rxn_1,BE0002793,P11712
DB00796,DB00796_rxn_2,BE0003677,P35503
DB00796,DB00796_rxn_3,BE0000017,P23219
DB00802,DB00802_rxn_0,BE0002638,P08684
DB00802,DB00802_rxn_1,BE0002638,P08684
DB00802,DB00802_rxn_2,BE0002638,P08684
DB00802,DB00802_rxn_3,BE0002638,P08684
DB00805,DB00805_rxn_0,BE0002363,P10635
DB00806,DB00806_rxn_4,BE0002433,P05177
DB00806,DB00806_rxn_7,BE0002433,P05177
DB00806,DB00806_rxn_8,BE0002433,P05177
DB00808,DB00808_rxn_0,BE0002638,P08684
DB00808,DB00808_rxn_1,BE0002638,P08684
DB00808,DB00808_rxn_2,BE0002638,P08684
DB00808,DB00808_rxn_3,BE0002638,P08684
DB00808,DB00808_rxn_4,BE0002638,P08684
DB00808,DB00808_rxn_5,BE0009565,P07099
DB00808,DB00808_rxn_7,BE0002638,P08684
DB00808,DB00808_rxn_8,BE0002638,P08684
DB00813,DB00813_rxn_0,BE0002638,P08684
DB00814,DB00814_rxn_1,BE0002638,P08684
DB00814,DB00814_rxn_1,BE0002793,P11712
DB00818,DB00818_rxn_0,BE0003549,P20813
DB00818,DB00818_rxn_0,BE0002793,P11712
DB00818,DB00818_rxn_0,BE0002433,P05177
DB00818,DB00818_rxn_0,BE0003336,P11509
DB00818,DB00818_rxn_0,BE0002887,P10632
DB00818,DB00818_rxn_0,BE0003536,P33261
DB00818,DB00818_rxn_0,BE0002363,P10635
DB00818,DB00818_rxn_1,BE0002793,P11712
DB00818,DB00818_rxn_1,BE0003549,P20813
DB00818,DB00818_rxn_2,BE0003682,Q9HAW9
DB00818,DB00818_rxn_2,BE0003538,O60656
DB00818,DB00818_rxn_4,BE0003682,Q9HAW9
DB00818,DB00818_rxn_4,BE0003538,O60656
DB00820,DB00820_rxn_0,BE0002638,P08684
DB00825,DB00825_rxn_0,BE0003336,P11509
DB00829,DB00829_rxn_1,BE0002793,P11712
DB00829,DB00829_rxn_1,BE0003549,P20813
DB00829,DB00829_rxn_1,BE0003536,P33261
DB00829,DB00829_rxn_1,BE0002362,P20815
DB00829,DB00829_rxn_1,BE0002638,P08684
DB00829,DB00829_rxn_2,BE0000017,P23219
DB00829,DB00829_rxn_2,BE0003536,P33261
DB00829,DB00829_rxn_3,BE0002433,P05177
DB00829,DB00829_rxn_4,BE0003536,P33261
DB00829,DB00829_rxn_4,BE0002638,P08684
DB00829,DB00829_rxn_4,BE0002362,P20815
DB00829,DB00829_rxn_5,BE0003549,P20813
DB00829,DB00829_rxn_5,BE0002793,P11712
DB00829,DB00829_rxn_5,BE0003536,P33261
DB00829,DB00829_rxn_5,BE0002638,P08684
DB00829,DB00829_rxn_5,BE0002362,P20815
DB00834,DB00834_rxn_0,BE0002638,P08684
DB00834,DB00834_rxn_1,BE0002638,P08684
DB00836,DB00836_rxn_2,BE0002638,P08684
DB00836,DB00836_rxn_2,BE0002363,P10635
DB00836,DB00836_rxn_2,BE0002887,P10632
DB00836,DB00836_rxn_2,BE0003549,P20813
DB00842,DB00842_rxn_0,BE0004696,P54855
DB00842,DB00842_rxn_0,BE0003679,P16662
DB00842,DB00842_rxn_0,BE0003538,O60656
DB00850,DB00850_rxn_0,BE0002433,P05177
DB00850,DB00850_rxn_0,BE0002638,P08684
DB00850,DB00850_rxn_0,BE0002793,P11712
DB00850,DB00850_rxn_0,BE0003536,P33261
DB00850,DB00850_rxn_0,BE0002363,P10635
DB00850,DB00850_rxn_1,BE0002363,P10635
DB00857,DB00857_rxn_0,BE0002433,P05177
DB00857,DB00857_rxn_0,BE0002793,P11712
DB00857,DB00857_rxn_0,BE0003549,P20813
DB00857,DB00857_rxn_1,BE0002433,P05177
DB00857,DB00857_rxn_1,BE0003549,P20813
DB00857,DB00857_rxn_1,BE0002887,P10632
DB00857,DB00857_rxn_1,BE0002793,P11712
DB00857,DB00857_rxn_1,BE0003536,P33261
DB00857,DB00857_rxn_2,BE0002433,P05177
DB00857,DB00857_rxn_2,BE0002793,P11712
DB00857,DB00857_rxn_2,BE0003549,P20813
DB00857,DB00857_rxn_3,BE0002793,P11712
DB00857,DB00857_rxn_3,BE0002887,P10632
DB00857,DB00857_rxn_3,BE0002433,P05177
DB00857,DB00857_rxn_3,BE0003549,P20813
DB00857,DB00857_rxn_3,BE0003536,P33261
DB00857,DB00857_rxn_3,BE0002638,P08684
DB00857,DB00857_rxn_4,BE0002433,P05177
DB00857,DB00857_rxn_4,BE0003549,P20813
DB00857,DB00857_rxn_4,BE0002887,P10632
DB00857,DB00857_rxn_4,BE0002793,P11712
DB00857,DB00857_rxn_4,BE0003536,P33261
DB00857,DB00857_rxn_4,BE0002638,P08684
DB00857,DB00857_rxn_5,BE0002433,P05177
DB00857,DB00857_rxn_5,BE0003549,P20813
DB00857,DB00857_rxn_5,BE0002887,P10632
DB00857,DB00857_rxn_5,BE0002793,P11712
DB00857,DB00857_rxn_5,BE0003536,P33261
DB00857,DB00857_rxn_6,BE0002638,P08684
DB00857,DB00857_rxn_6,BE0003549,P20813
DB00857,DB00857_rxn_6,BE0002433,P05177
DB00857,DB00857_rxn_6,BE0002793,P11712
DB00857,DB00857_rxn_6,BE0002887,P10632
DB00857,DB00857_rxn_6,BE0003536,P33261
DB00857,DB00857_rxn_7,BE0002433,P05177
DB00857,DB00857_rxn_7,BE0003549,P20813
DB00857,DB00857_rxn_7,BE0002887,P10632
DB00857,DB00857_rxn_7,BE0002793,P11712
DB00857,DB00857_rxn_7,BE0003536,P33261
DB00857,DB00857_rxn_10,BE0002433,P05177
DB00857,DB00857_rxn_10,BE0003549,P20813
DB00857,DB00857_rxn_10,BE0002793,P11712
DB00857,DB00857_rxn_11,BE0002433,P05177
DB00857,DB00857_rxn_11,BE0003549,P20813
DB00857,DB00857_rxn_11,BE0002793,P11712
DB00857,DB00857_rxn_12,BE0002433,P05177
DB00857,DB00857_rxn_12,BE0003549,P20813
DB00857,DB00857_rxn_12,BE0002887,P10632
DB00857,DB00857_rxn_12,BE0002793,P11712
DB00857,DB00857_rxn_12,BE0003536,P33261
DB00857,DB00857_rxn_12,BE0002638,P08684
DB00857,DB00857_rxn_13,BE0002433,P05177
DB00857,DB00857_rxn_13,BE0003549,P20813
DB00857,DB00857_rxn_13,BE0002887,P10632
DB00857,DB00857_rxn_13,BE0002793,P11712
DB00857,DB00857_rxn_13,BE0003536,P33261
DB00857,DB00857_rxn_13,BE0002638,P08684
DB00862,DB00862_rxn_0,BE0002638,P08684
DB00864,DB00864_rxn_0,BE0002638,P08684
DB00864,DB00864_rxn_1,BE0002638,P08684
DB00864,DB00864_rxn_1,BE0002362,P20815
DB00864,DB00864_rxn_2,BE0002638,P08684
DB00868,DB00868_rxn_0,BE0002180,P06276
DB00869,DB00869_rxn_0,BE0004761,P05183
DB00869,DB00869_rxn_0,BE0004764,P00176
DB00869,DB00869_rxn_0,BE0003533,P05181
DB00870,DB00870_rxn_0,BE0002793,P11712
DB00870,DB00870_rxn_1,BE0002793,P11712
DB00870,DB00870_rxn_2,BE0003541,P22309
DB00870,DB00870_rxn_2,BE0003679,P16662
DB00871,DB00871_rxn_0,BE0009567,P50225
DB00871,DB00871_rxn_1,BE0009758,P19224
DB14596,DB14596_rxn_0,BE0000930,P27169
DB14596,DB14596_rxn_1,BE0000930,P27169
DB00877,DB00877_rxn_0,BE0002638,P08684
DB00877,DB00877_rxn_1,BE0002638,P08684
DB00877,DB00877_rxn_2,BE0002638,P08684
DB00877,DB00877_rxn_3,BE0002638,P08684
DB00877,DB00877_rxn_4,BE0002638,P08684
DB00877,DB00877_rxn_5,BE0002638,P08684
DB00877,DB00877_rxn_6,BE0002638,P08684
DB00877,DB00877_rxn_7,BE0002638,P08684
DB00881,DB00881_rxn_1,BE0002705,P23141
DB00889,DB00889_rxn_0,BE0002638,P08684
DB00889,DB00889_rxn_0,BE0003543,P04798
DB00889,DB00889_rxn_1,BE0003543,P04798
DB00897,DB00897_rxn_0,BE0002638,P08684
DB00897,DB00897_rxn_1,BE0002638,P08684
DB00898,DB00898_rxn_0,BE0003533,P05181
DB00904,DB00904_rxn_0,BE0002638,P08684
DB00904,DB00904_rxn_0,BE0002363,P10635
DB00904,DB00904_rxn_0,BE0002433,P05177
DB00904,DB00904_rxn_1,BE0002433,P05177
DB00904,DB00904_rxn_1,BE0002363,P10635
DB00904,DB00904_rxn_1,BE0002638,P08684
DB00904,DB00904_rxn_2,BE0002433,P05177
DB00904,DB00904_rxn_2,BE0002363,P10635
