drugbank_id,smpdb_id,uniprot_id
DB00640,SMP0000537,O15067
DB00640,SMP0000537,P22234
DB00640,SMP0000537,P30566
DB00640,SMP0000537,P31939
DB00640,SMP0000537,Q9BY32
DB00640,SMP0000537,P49915
DB00640,SMP0000537,P20839
DB00640,SMP0000537,P36959
DB00640,SMP0000537,P47989
DB00640,SMP0000537,P30520
DB00640,SMP0000537,P23109
DB00640,SMP0000537,P00813
DB00640,SMP0000537,P00568
DB00640,SMP0000537,Q8NBU5
DB00640,SMP0000537,Q08499
DB00640,SMP0000537,Q96PN6
DB00640,SMP0000537,P33402
DB00640,SMP0000537,Q02153
DB00640,SMP0000537,Q9Y233
DB00640,SMP0000537,P10599
DB00640,SMP0000537,P23921
DB00640,SMP0000537,P31350
DB00640,SMP0000570,P34896
DB00640,SMP0000570,P42898
DB00640,SMP0000570,Q99707
DB00640,SMP0000570,P32929
DB00640,SMP0000570,P35520
DB00640,SMP0000570,Q93088
DB00640,SMP0000570,P26358
DB00640,SMP0000570,P17707
DB00640,SMP0000570,P19623
DB00640,SMP0000570,Q13126
DB00640,SMP0000570,P23526
DB00640,SMP0000570,Q96RQ9
DB00640,SMP0000570,P56192
DB00640,SMP0000570,Q96DP5
DB00640,SMP0000570,P31153
DB00640,SMP0000570,Q9NZL9
DB00640,SMP0000570,Q8NE62
DB00640,SMP0000570,Q8IXL7
DB00640,SMP0000570,Q9Y3D2
DB00640,SMP0000029,Q96I15
DB00640,SMP0000029,Q99611
DB00640,SMP0000029,P32929
DB00640,SMP0000029,P35520
DB00640,SMP0000029,P23526
DB00640,SMP0000029,Q8TCB7
DB00640,SMP0000029,P31153
DB00640,SMP0000029,Q9NZL9
DB00640,SMP0000029,P56192
DB00640,SMP0000029,O43252
DB00640,SMP0000029,P19440
DB00640,SMP0000050,P50583
DB00640,SMP0000050,O75414
DB00640,SMP0000050,O75356
DB00640,SMP0000050,Q5MY95
DB00640,SMP0000050,Q16774
DB00640,SMP0000050,P49902
DB00640,SMP0000050,Q16854
DB00640,SMP0000050,P07741
DB00640,SMP0000050,P00491
DB00640,SMP0000050,P00492
DB00640,SMP0000050,Q9Y2T3
DB00640,SMP0000050,Q9UKK9
DB00640,SMP0000050,P21108
DB00640,SMP0000050,Q06203
DB00640,SMP0000050,P22102
DB00640,SMP0000050,O15067
DB00640,SMP0000050,P22234
DB00640,SMP0000050,P30566
DB00640,SMP0000050,P31939
DB00640,SMP0000050,Q9BY32
DB00640,SMP0000050,P49915
DB00640,SMP0000050,P20839
DB00640,SMP0000050,P36959
DB00640,SMP0000050,P47989
DB00640,SMP0000050,P30520
DB00640,SMP0000050,P23109
DB00640,SMP0000050,P00813
DB00640,SMP0000050,P00568
DB00640,SMP0000050,Q8NBU5
DB00640,SMP0000050,Q08499
DB00640,SMP0000050,Q96PN6
DB00640,SMP0000050,P33402
DB00640,SMP0000050,Q02153
DB00640,SMP0000050,Q9Y233
DB00640,SMP0000050,P10599
DB00640,SMP0000050,P23921
DB00640,SMP0000050,P31350
DB00640,SMP0000123,P49419
DB00640,SMP0000123,Q93088
DB00640,SMP0000123,Q99707
DB00640,SMP0000123,P23526
DB00640,SMP0000123,Q8NE62
DB00640,SMP0000123,Q9UBM1
DB00640,SMP0000123,P31153
DB00640,SMP0000123,Q9NZL9
DB00640,SMP0000177,P34896
DB00640,SMP0000177,P42898
DB00640,SMP0000177,Q99707
DB00640,SMP0000177,P32929
DB00640,SMP0000177,P35520
DB00640,SMP0000177,Q93088
DB00640,SMP0000177,P26358
DB00640,SMP0000177,P17707
DB00640,SMP0000177,P19623
DB00640,SMP0000177,Q13126
DB00640,SMP0000177,P23526
DB00640,SMP0000177,Q96RQ9
DB00640,SMP0000177,P56192
DB00640,SMP0000177,Q96DP5
DB00640,SMP0000177,P31153
DB00640,SMP0000177,Q9NZL9
DB00640,SMP0000177,Q8NE62
DB00640,SMP0000177,Q8IXL7
DB00640,SMP0000177,Q9Y3D2
DB00640,SMP0000210,P50583
DB00640,SMP0000210,O75414
DB00640,SMP0000210,O75356
DB00640,SMP0000210,Q5MY95
DB00640,SMP0000210,Q16774
DB00640,SMP0000210,P49902
DB00640,SMP0000210,Q16854
DB00640,SMP0000210,P07741
DB00640,SMP0000210,P00491
DB00640,SMP0000210,P00492
DB00640,SMP0000210,Q9Y2T3
DB00640,SMP0000210,Q9UKK9
DB00640,SMP0000210,P21108
DB00640,SMP0000210,Q06203
DB00640,SMP0000210,P22102
DB00640,SMP0000210,O15067
DB00640,SMP0000210,P22234
DB00640,SMP0000210,P30566
DB00640,SMP0000210,P31939
DB00640,SMP0000210,Q9BY32
DB00640,SMP0000210,P49915
DB00640,SMP0000210,P20839
DB00640,SMP0000210,P36959
DB00640,SMP0000210,P47989
DB00640,SMP0000210,P30520
DB00640,SMP0000210,P23109
DB00640,SMP0000210,P00813
DB00640,SMP0000210,P00568
DB00640,SMP0000210,Q8NBU5
DB00640,SMP0000210,Q08499
DB00640,SMP0000210,Q96PN6
DB00640,SMP0000210,P33402
DB00640,SMP0000210,Q02153
DB00640,SMP0000210,Q9Y233
DB00640,SMP0000210,P10599
DB00640,SMP0000210,P23921
DB00640,SMP0000210,P31350
DB00640,SMP0000320,P29274
DB00640,SMP0000320,Q9UBI6
DB00640,SMP0000320,P62873
DB00640,SMP0000320,P63092
DB00640,SMP0000320,Q08462
DB00640,SMP0000320,P22694
DB00640,SMP0000320,P16220
DB00640,SMP0000320,O95398
DB00640,SMP0000320,P62834
DB00640,SMP0000320,P36507
DB00640,SMP0000320,P15056
DB00640,SMP0000320,P28482
DB00640,SMP0000320,P19419
DB00640,SMP0000320,Q9Y4G8
DB00640,SMP0000320,P01112
DB00640,SMP0000320,P42336
DB00640,SMP0000320,Q14155
DB00640,SMP0000320,P60953
DB00640,SMP0000320,Q9Y6R4
DB00640,SMP0000320,Q13233
DB00640,SMP0000320,O14733
DB00640,SMP0000320,P45983
DB00640,SMP0000320,P05412
DB00640,SMP0000320,Q13153
DB00640,SMP0000320,P52564
DB00640,SMP0000320,Q15759
DB00640,SMP0000320,P15336
DB00640,SMP0000320,Q9NPB6
DB00640,SMP0000320,Q05513
DB00640,SMP0000320,Q15418
DB00640,SMP0000320,Q92934
DB00640,SMP0000320,O15530
DB00640,SMP0000320,P31749
DB00640,SMP0000320,O15111
DB00640,SMP0000320,O14920
DB00640,SMP0000320,P25963
DB00640,SMP0000320,P19838
DB00640,SMP0000320,Q00653
DB00640,SMP0000321,P29275
DB00640,SMP0000321,Q9UBI6
DB00640,SMP0000321,P62873
DB00640,SMP0000321,P63092
DB00640,SMP0000321,Q08462
DB00640,SMP0000321,P22694
DB00640,SMP0000321,O95398
DB00640,SMP0000321,P62834
DB00640,SMP0000321,P15056
DB00640,SMP0000321,P36507
DB00640,SMP0000321,P28482
DB00640,SMP0000321,P19419
DB00640,SMP0000321,Q9Y4G8
DB00640,SMP0000321,P01112
DB00640,SMP0000321,P42336
DB00640,SMP0000321,P16220
DB00640,SMP0000321,Q14155
DB00640,SMP0000321,P60953
DB00640,SMP0000321,Q9Y6R4
DB00640,SMP0000321,Q13233
DB00640,SMP0000321,O14733
DB00640,SMP0000321,P45983
DB00640,SMP0000321,P05412
DB00640,SMP0000321,Q13153
DB00640,SMP0000321,P52564
DB00640,SMP0000321,Q15759
DB00640,SMP0000321,P15336
DB00640,SMP0000321,O15530
DB00640,SMP0000321,P31749
DB00640,SMP0000321,O15111
DB00640,SMP0000321,O14920
DB00640,SMP0000321,P25963
DB00640,SMP0000321,P19838
DB00640,SMP0000321,Q00653
DB00640,SMP0000321,Q9NPB6
DB00640,SMP0000321,Q05513
DB00640,SMP0000321,Q15418
DB00640,SMP0000321,Q92934
DB00640,SMP0000364,P50583
DB00640,SMP0000364,O75414
DB00640,SMP0000364,O75356
DB00640,SMP0000364,Q5MY95
DB00640,SMP0000364,Q16774
DB00640,SMP0000364,P49902
DB00640,SMP0000364,Q16854
DB00640,SMP0000364,P07741
DB00640,SMP0000364,P00491
DB00640,SMP0000364,P00492
DB00640,SMP0000364,Q9Y2T3
DB00640,SMP0000364,Q9UKK9
DB00640,SMP0000364,P21108
DB00640,SMP0000364,Q06203
DB00640,SMP0000364,P22102
DB00640,SMP0000364,O15067
DB00640,SMP0000364,P22234
DB00640,SMP0000364,P30566
DB00640,SMP0000364,P31939
DB00640,SMP0000364,Q9BY32
DB00640,SMP0000364,P49915
DB00640,SMP0000364,P20839
DB00640,SMP0000364,P36959
DB00640,SMP0000364,P47989
DB00640,SMP0000364,P30520
DB00640,SMP0000364,P23109
DB00640,SMP0000364,P00813
DB00640,SMP0000364,P00568
DB00640,SMP0000364,Q8NBU5
DB00640,SMP0000364,Q08499
DB00640,SMP0000364,Q96PN6
DB00640,SMP0000364,P33402
DB00640,SMP0000364,Q02153
DB00640,SMP0000364,Q9Y233
DB00640,SMP0000364,P10599
DB00640,SMP0000364,P23921
DB00640,SMP0000364,P31350
DB00640,SMP0000365,P50583
DB00640,SMP0000365,O75414
DB00640,SMP0000365,O75356
DB00640,SMP0000365,Q5MY95
DB00640,SMP0000365,Q16774
DB00640,SMP0000365,P49902
DB00640,SMP0000365,Q16854
DB00640,SMP0000365,P07741
DB00640,SMP0000365,P00491
DB00640,SMP0000365,P00492
DB00640,SMP0000365,Q9Y2T3
DB00640,SMP0000365,Q9UKK9
DB00640,SMP0000365,P21108
DB00640,SMP0000365,Q06203
DB00640,SMP0000365,P22102
DB00640,SMP0000365,O15067
DB00640,SMP0000365,P22234
DB00640,SMP0000365,P30566
DB00640,SMP0000365,P31939
DB00640,SMP0000365,Q9BY32
DB00640,SMP0000365,P49915
DB00640,SMP0000365,P20839
DB00640,SMP0000365,P36959
DB00640,SMP0000365,P47989
DB00640,SMP0000365,P30520
DB00640,SMP0000365,P23109
DB00640,SMP0000365,P00813
DB00640,SMP0000365,P00568
DB00640,SMP0000365,Q8NBU5
DB00640,SMP0000365,Q08499
DB00640,SMP0000365,Q96PN6
DB00640,SMP0000365,P33402
DB00640,SMP0000365,Q02153
DB00640,SMP0000365,Q9Y233
DB00640,SMP0000365,P10599
DB00640,SMP0000365,P23921
DB00640,SMP0000365,P31350
DB00640,SMP0000428,P00492
DB00640,SMP0000428,P20839
DB00640,SMP0000428,P49915
DB00640,SMP0000428,P51580
DB00640,SMP0000428,P63000
DB00640,SMP0000428,Q06278
DB00640,SMP0000428,Q06203
DB00640,SMP0000428,Q14542
DB00640,SMP0000428,Q9HAS3
DB00640,SMP0000428,Q99808
DB00640,SMP0000428,O43868
DB00640,SMP0000428,O15440
DB00640,SMP0000428,O15439
DB00640,SMP0000428,P47989
DB00640,SMP0000428,P55263
DB00640,SMP0000428,P50583
DB00640,SMP0000428,O75414
DB00640,SMP0000428,O75356
DB00640,SMP0000428,Q5MY95
DB00640,SMP0000428,Q16774
DB00640,SMP0000428,P49902
DB00640,SMP0000428,Q16854
DB00640,SMP0000428,P07741
DB00640,SMP0000428,P00491
DB00640,SMP0000428,Q9Y2T3
DB00640,SMP0000428,Q9UKK9
DB00640,SMP0000428,P21108
DB00640,SMP0000428,P22102
DB00640,SMP0000428,O15067
DB00640,SMP0000428,P22234
DB00640,SMP0000428,P30566
DB00640,SMP0000428,P31939
DB00640,SMP0000428,Q9BY32
DB00640,SMP0000428,P36959
DB00640,SMP0000428,P30520
DB00640,SMP0000428,P23109
DB00640,SMP0000428,P00813
DB00640,SMP0000428,P00568
DB00640,SMP0000428,Q8NBU5
DB00640,SMP0000428,Q08499
DB00640,SMP0000428,Q96PN6
DB00640,SMP0000428,P33402
DB00640,SMP0000428,Q02153
DB00640,SMP0000428,Q9Y233
DB00640,SMP0000428,P10599
DB00640,SMP0000428,P23921
DB00640,SMP0000428,P31350
DB00640,SMP0000535,P50583
DB00640,SMP0000535,O75414
DB00640,SMP0000535,O75356
DB00640,SMP0000535,Q5MY95
DB00640,SMP0000535,Q16774
DB00640,SMP0000535,P49902
DB00640,SMP0000535,Q16854
DB00640,SMP0000535,P07741
DB00640,SMP0000535,P00491
DB00640,SMP0000535,P00492
DB00640,SMP0000535,Q9Y2T3
DB00640,SMP0000535,Q9UKK9
DB00640,SMP0000535,P21108
DB00640,SMP0000535,Q06203
DB00640,SMP0000535,P22102
DB00640,SMP0000535,O15067
DB00640,SMP0000535,P22234
DB00640,SMP0000535,P30566
DB00640,SMP0000535,P31939
DB00640,SMP0000535,Q9BY32
DB00640,SMP0000535,P49915
DB00640,SMP0000535,P20839
DB00640,SMP0000535,P36959
DB00640,SMP0000535,P47989
DB00640,SMP0000535,P30520
DB00640,SMP0000535,P23109
DB00640,SMP0000535,P00813
DB00640,SMP0000535,P00568
DB00640,SMP0000535,Q8NBU5
DB00640,SMP0000535,Q08499
DB00640,SMP0000535,Q96PN6
DB00640,SMP0000535,P33402
DB00640,SMP0000535,Q02153
DB00640,SMP0000535,Q9Y233
DB00640,SMP0000535,P10599
DB00640,SMP0000535,P23921
DB00640,SMP0000535,P31350
DB00641,SMP0000082,Q9BWD1
DB00641,SMP0000082,Q01581
DB00641,SMP0000082,Q03426
DB00641,SMP0000082,Q15126
DB00641,SMP0000082,P53602
DB00641,SMP0000082,Q13907
DB00641,SMP0000082,P14324
DB00641,SMP0000082,O95749
DB00641,SMP0000082,P37268
DB00641,SMP0000082,Q14534
DB00641,SMP0000082,P48449
DB00641,SMP0000082,Q15392
DB00641,SMP0000082,Q16850
DB00641,SMP0000082,O76062
DB00641,SMP0000082,Q15800
DB00641,SMP0000082,Q15738
DB00641,SMP0000082,P56937
DB00641,SMP0000082,Q15125
DB00641,SMP0000082,O75845
DB00641,SMP0000082,P04035
DB00641,SMP0000082,P35610
DB00641,SMP0000082,P38571
DB00647,SMP0000672,P35372
DB00647,SMP0000672,P17787
DB00647,SMP0000672,P43681
DB00647,SMP0000672,O00555
DB00647,SMP0000672,Q02641
DB00647,SMP0000672,Q9NY47
DB00647,SMP0000672,Q9Y5Y9
DB00647,SMP0000672,Q07699
DB00647,SMP0000672,Q9NZV8
DB00647,SMP0000672,Q9NS61
DB00647,SMP0000672,P05023
DB00647,SMP0000672,P50993
DB00647,SMP0000672,P13637
DB00647,SMP0000672,Q13733
DB00647,SMP0000672,P05026
DB00647,SMP0000672,P14415
DB00647,SMP0000672,P54709
DB00647,SMP0000672,B7ZKV8
DB00647,SMP0000672,P54710
DB00647,SMP0000672,P01189
DB00647,SMP0000672,P01203
DB00647,SMP0000672,P16519
DB00647,SMP0000672,Q05586
DB00647,SMP0000672,Q12879
DB00647,SMP0000672,Q8TCU5
DB00647,SMP0000672,P35348
DB00647,SMP0000672,P08908
DB00647,SMP0000672,P23975
DB00647,SMP0000672,P31645
DB00647,SMP0000672,Q01959
DB00647,SMP0000672,P21728
DB00650,SMP0000543,P00374
DB00650,SMP0000543,P11586
DB00650,SMP0000543,O75891
DB00650,SMP0000543,O95954
DB00650,SMP0000543,P49914
DB00650,SMP0000543,P42898
DB00650,SMP0000543,Q05932
DB00650,SMP0000543,Q92820
DB00650,SMP0000543,Q6UB35
DB00650,SMP0000543,P13995
DB00650,SMP0000543,Q96DP5
DB00650,SMP0000543,Q96NT5
DB00650,SMP0000053,P00374
DB00650,SMP0000053,P11586
DB00650,SMP0000053,O75891
DB00650,SMP0000053,O95954
DB00650,SMP0000053,P49914
DB00650,SMP0000053,P42898
DB00650,SMP0000053,Q05932
DB00650,SMP0000053,Q92820
DB00650,SMP0000053,Q6UB35
DB00650,SMP0000053,P13995
DB00650,SMP0000053,Q96DP5
DB00650,SMP0000053,Q96NT5
DB00650,SMP0000432,P00374
DB00650,SMP0000432,Q05932
DB00650,SMP0000432,P11586
DB00650,SMP0000432,O75891
DB00650,SMP0000432,O95954
DB00650,SMP0000432,P49914
DB00650,SMP0000432,P42898
DB00650,SMP0000432,Q92820
DB00650,SMP0000432,Q6UB35
DB00650,SMP0000432,P13995
DB00650,SMP0000432,Q96DP5
DB00650,SMP0000432,Q96NT5
DB00650,SMP0000724,P00374
DB00650,SMP0000724,P11586
DB00650,SMP0000724,O75891
DB00650,SMP0000724,O95954
DB00650,SMP0000724,P49914
DB00650,SMP0000724,P42898
DB00650,SMP0000724,Q05932
DB00650,SMP0000724,Q92820
DB00650,SMP0000724,Q6UB35
DB00650,SMP0000724,P13995
DB00650,SMP0000724,Q96DP5
DB00650,SMP0000724,Q96NT5
DB00652,SMP0000686,P35372
DB00652,SMP0000686,P17787
DB00652,SMP0000686,P43681
DB00652,SMP0000686,O00555
DB00652,SMP0000686,Q02641
DB00652,SMP0000686,Q9NY47
DB00652,SMP0000686,Q9Y5Y9
DB00652,SMP0000686,Q07699
DB00652,SMP0000686,Q9NZV8
DB00652,SMP0000686,Q9NS61
DB00652,SMP0000686,P05023
DB00652,SMP0000686,P50993
DB00652,SMP0000686,P13637
DB00652,SMP0000686,Q13733
DB00652,SMP0000686,P05026
DB00652,SMP0000686,P14415
DB00652,SMP0000686,P54709
DB00652,SMP0000686,B7ZKV8
DB00652,SMP0000686,P54710
DB00652,SMP0000686,P01189
DB00652,SMP0000686,P01203
DB00652,SMP0000686,P16519
DB00652,SMP0000686,Q05586
DB00652,SMP0000686,Q12879
DB00652,SMP0000686,Q8TCU5
DB00652,SMP0000686,P35348
DB00652,SMP0000686,P08908
DB00652,SMP0000686,P23975
DB00652,SMP0000686,P31645
DB00652,SMP0000686,Q01959
DB00652,SMP0000686,P21728
DB00655,SMP0000532,P51687
DB00655,SMP0000532,O95340
DB00655,SMP0000532,O95861
DB00655,SMP0000532,P49888
DB00655,SMP0000532,P50225
DB00655,SMP0000532,O00204
DB00655,SMP0000532,Q9NPF2
DB00655,SMP0030880,P49888
DB00655,SMP0030880,P04798
DB00655,SMP0030880,P21964
DB00655,SMP0030880,Q9UBS4
DB00655,SMP0030880,Q96GW1
DB00655,SMP0030880,P11021
DB00655,SMP0030880,Q6IN67
DB00655,SMP0030880,Q13087
DB00655,SMP0030880,P13667
DB00655,SMP0030880,Q15084
DB00655,SMP0030880,P23284
DB00655,SMP0030880,Q9HCN8
DB00655,SMP0030880,P22309
DB00655,SMP0030880,P30040
DB00655,SMP0030880,P14061
DB00655,SMP0030880,P20815
DB00655,SMP0000068,P49888
DB00655,SMP0000068,P11511
DB00655,SMP0000068,P14061
DB00655,SMP0000068,O75310
DB00655,SMP0000068,P05093
DB00655,SMP0000068,P14060
DB00655,SMP0000068,O00204
DB00655,SMP0000068,P37058
DB00655,SMP0000068,P51857
DB00655,SMP0000068,P18405
DB00655,SMP0000068,O75795
DB00655,SMP0000068,P08842
DB00655,SMP0000565,P49888
DB00655,SMP0000565,P11511
DB00655,SMP0000565,P14061
DB00655,SMP0000565,O75310
DB00655,SMP0000565,P05093
DB00655,SMP0000565,P14060
DB00655,SMP0000565,O00204
DB00655,SMP0000565,P37058
DB00655,SMP0000565,P51857
DB00655,SMP0000565,P18405
DB00655,SMP0000565,O75795
DB00655,SMP0000565,P08842
DB00655,SMP0000041,P51687
DB00655,SMP0000041,O95340
DB00655,SMP0000041,O95861
DB00655,SMP0000041,P49888
DB00655,SMP0000041,P50225
DB00655,SMP0000041,O00204
DB00655,SMP0000041,Q9NPF2
DB00655,SMP0000356,P49888
DB00655,SMP0000356,P11511
DB00655,SMP0000356,P14061
DB00655,SMP0000356,O75310
DB00655,SMP0000356,P05093
DB00655,SMP0000356,P14060
DB00655,SMP0000356,O00204
DB00655,SMP0000356,P37058
DB00655,SMP0000356,P51857
DB00655,SMP0000356,P18405
DB00655,SMP0000356,O75795
DB00655,SMP0000356,P08842
DB00655,SMP0030406,P18405
DB00655,SMP0030406,P17516
DB00655,SMP0030406,Q9UBS4
DB00655,SMP0030406,Q96GW1
DB00655,SMP0030406,P11021
DB00655,SMP0030406,Q6IN67
DB00655,SMP0030406,Q13087
DB00655,SMP0030406,P13667
DB00655,SMP0030406,Q15084
DB00655,SMP0030406,P23284
DB00655,SMP0030406,Q9HCN8
DB00655,SMP0030406,P22309
DB00655,SMP0030406,P30040
DB00655,SMP0030406,P11511
DB00655,SMP0030406,P37058
DB00655,SMP0030406,P15538
DB00655,SMP0030406,P28845
DB00655,SMP0030406,P51857
DB00661,SMP0000375,Q13936
DB00661,SMP0000375,Q9NY47
DB00661,SMP0000375,Q02641
DB00661,SMP0000375,P05023
DB00661,SMP0000375,P50993
DB00661,SMP0000375,P13637
DB00661,SMP0000375,Q13733
DB00661,SMP0000375,P05026
DB00661,SMP0000375,P14415
DB00661,SMP0000375,P54709
DB00661,SMP0000375,B7ZKV8
DB00661,SMP0000375,P54710
DB00661,SMP0000375,P63252
DB00661,SMP0000375,P48050
DB00661,SMP0000375,P48549
DB00661,SMP0000375,P48544
DB00661,SMP0000375,Q9UK17
DB00661,SMP0000375,Q9NS61
DB00661,SMP0000375,P22460
DB00661,SMP0000375,Q12959
DB00661,SMP0000375,P51787
DB00661,SMP0000375,P15382
DB00661,SMP0000375,Q9Y6J6
DB00661,SMP0000375,Q12809
DB00661,SMP0000375,Q5I7T1
DB00661,SMP0000375,Q09428
DB00661,SMP0000375,Q15842
DB00661,SMP0000375,Q14654
DB00661,SMP0000375,O60706
